state,scode,year,staffsize,staffstep,myear,chambersize,change,populationofstate,statyr,personalstaff
Mississippi,28,1971,,221,0,122,0,2265432,197128,
Mississippi,28,1972,,221,0,122,0,2307117,197228,
Mississippi,28,1973,,221,0,122,0,2349546,197328,
Mississippi,28,1974,,221,0,122,0,2378268,197428,
Mississippi,28,1975,,221,0,122,0,2399449,197528,
Mississippi,28,1976,,221,0,122,0,2429756,197628,
Mississippi,28,1977,,221,0,122,0,2459201,197728,
Mississippi,28,1978,,221,0,122,0,2487816,197828,0
Mississippi,28,1979,221,221,1,122,0,2507069,197928,0
Mississippi,28,1980,,221,0,122,0,2520638,198028,0
Mississippi,28,1981,,221,0,122,0,2539036,198128,0
Mississippi,28,1982,,221,0,122,0,2556777,198228,0
Mississippi,28,1983,,221,0,122,0,2567717,198328,0
Mississippi,28,1984,,187,0,122,-1,2578051,198428,0
Mississippi,28,1985,,187,0,122,-1,2588102,198528,0
Mississippi,28,1986,,187,0,122,-1,2593597,198628,0
Mississippi,28,1987,,187,0,122,-1,2588545,198728,0
Mississippi,28,1988,187,187,1,122,-1,2580352,198828,0
Mississippi,28,1989,,187,0,122,-1,2574269,198928,0
Mississippi,28,1990,,187,0,122,-1,2575475,199028,0
Mississippi,28,1991,,187,0,122,-1,2598733,199128,0
Mississippi,28,1992,,180,0,122,-1,2623734,199228,0
Mississippi,28,1993,,180,0,122,-1,2655100,199328,0
Mississippi,28,1994,,180,0,122,-1,2688992,199428,0
Mississippi,28,1995,,180,0,122,-1,2722659,199528,0
Mississippi,28,1996,180,180,1,122,-1,2748085,199628,0
Mississippi,28,1997,,180,0,122,-1,2770040,199728,0
Mississippi,28,1998,,180,0,122,-1,2804834,199828,0
Mississippi,28,1999,,180,0,122,-1,2828408,199928,0
Mississippi,28,2000,,195,0,122,1,2844658,200028,0
Mississippi,28,2001,,195,0,122,1,2852994,200128,0
Mississippi,28,2002,,195,0,122,1,2858681,200228,0
Mississippi,28,2003,195,195,1,122,1,2868312,200328,0
Mississippi,28,2004,,195,0,122,1,2889010,200428,0
Mississippi,28,2005,,195,0,122,1,2905943,200528,0
Mississippi,28,2006,,195,0,122,1,2904978,200628,0
Mississippi,28,2007,,206,0,122,1,2928350,200728,0
Mississippi,28,2008,,206,0,122,1,2947806,200828,0
Mississippi,28,2009,206,206,1,122,1,2958774,200928,0
Mississippi,28,2010,,206,0,122,1,2970036,201028,0
Mississippi,28,2011,,,NA,122,NA,2978162,201128,0
Mississippi,28,2012,,,NA,122,NA,2984945,201228,0
Mississippi,28,2013,,,NA,122,NA,2990482,201328,0
Mississippi,28,2014,,,NA,122,NA,2992400,201428,0
Mississippi,28,2015,,173,1,122,NA,2989390,201528,0
Missouri,29,1967,,402,0,163,0,4539000,196729,
Missouri,29,1968,,402,0,163,0,4568000,196829,
Missouri,29,1969,,402,0,163,0,4640000,196929,
Missouri,29,1970,,402,0,163,0,4677623,197029,
Missouri,29,1971,,402,0,163,0,4725764,197129,
Missouri,29,1972,,402,0,163,0,4758780,197229,
Missouri,29,1973,,402,0,163,0,4782645,197329,
Missouri,29,1974,,402,0,163,0,4795930,197429,
Missouri,29,1975,,402,0,163,0,4808308,197529,
Missouri,29,1976,,402,0,163,0,4839029,197629,
Missouri,29,1977,,402,0,163,0,4863173,197729,
Missouri,29,1978,,402,0,163,0,4889399,197829,1
Missouri,29,1979,402,402,1,163,0,4912430,197929,1
Missouri,29,1980,,402,0,163,0,4916686,198029,1
Missouri,29,1981,,402,0,163,0,4932064,198129,1
Missouri,29,1982,,402,0,163,0,4929451,198229,1
Missouri,29,1983,,402,0,163,0,4943733,198329,1
Missouri,29,1984,,587,0,163,1,4975278,198429,1
Missouri,29,1985,,587,0,163,1,5000268,198529,1
Missouri,29,1986,,587,0,163,1,5023068,198629,1
Missouri,29,1987,,587,0,163,1,5056696,198729,1
Missouri,29,1988,587,587,1,163,1,5081736,198829,1
Missouri,29,1989,,587,0,163,1,5095830,198929,1
Missouri,29,1990,,587,0,163,1,5128880,199029,1
Missouri,29,1991,,587,0,163,1,5170800,199129,1
Missouri,29,1992,,524,0,163,1,5217101,199229,1
Missouri,29,1993,,524,0,163,-1,5217175,199329,1
Missouri,29,1994,,524,0,163,-1,5324497,199429,1
Missouri,29,1995,,524,0,163,-1,5378247,199529,1
Missouri,29,1996,524,524,1,163,-1,5431193,199629,1
Missouri,29,1997,,524,0,163,-1,5481193,199729,1
Missouri,29,1998,,524,0,163,-1,5521765,199829,1
Missouri,29,1999,,524,0,163,-1,5556194,199929,1
Missouri,29,2000,,349,0,163,-1,5595211,200029,1
Missouri,29,2001,,349,0,163,-1,5641142,200129,1
Missouri,29,2002,,349,0,163,-1,5674825,200229,1
Missouri,29,2003,349,349,1,163,-1,5709403,200329,1
Missouri,29,2004,,349,0,163,-1,5747741,200429,1
Missouri,29,2005,,349,0,163,-1,5790300,200529,1
Missouri,29,2006,,349,0,163,1,5842704,200629,1
Missouri,29,2007,,509,0,163,1,5887612,200729,1
Missouri,29,2008,,509,0,163,1,5923916,200829,1
Missouri,29,2009,509,509,1,163,1,5961088,200929,1
Missouri,29,2010,,509,0,163,1,5996231,201029,1
Missouri,29,2011,,,NA,163,NA,6010717,201129,1
Missouri,29,2012,,,NA,163,NA,6025415,201229,1
Missouri,29,2013,,,NA,163,NA,6042711,201329,1
Missouri,29,2014,,,NA,163,NA,6060930,201429,1
Missouri,29,2015,,426,1,163,NA,6076204,201529,1
Montana,30,1967,,258,0,100,0,701000,196730,
Montana,30,1968,,258,0,100,0,700000,196830,
Montana,30,1969,,258,0,100,0,694000,196930,
Montana,30,1970,,258,0,100,0,694409,197030,
Montana,30,1971,,258,0,100,0,710814,197130,
Montana,30,1972,,258,0,100,0,718732,197230,
Montana,30,1973,,258,0,100,0,726798,197330,
Montana,30,1974,,258,0,100,0,736419,197430,
Montana,30,1975,,258,0,100,0,748208,197530,
Montana,30,1976,,258,0,100,0,757317,197630,
Montana,30,1977,,258,0,100,0,769953,197730,
Montana,30,1978,,258,0,100,0,782317,197830,0
Montana,30,1979,258,258,1,100,0,787305,197930,0
Montana,30,1980,,258,0,100,0,786690,198030,0
Montana,30,1981,,258,0,100,0,795328,198130,0
Montana,30,1982,,258,0,100,0,803986,198230,0
Montana,30,1983,,258,0,100,0,814031,198330,0
Montana,30,1984,,266,0,100,1,820905,198430,0
Montana,30,1985,,266,0,100,1,822320,198530,0
Montana,30,1986,,266,0,100,1,813739,198630,0
Montana,30,1987,,266,0,100,1,805063,198730,0
Montana,30,1988,266,266,1,100,1,800202,198830,0
Montana,30,1989,,266,0,100,1,799636,198930,0
Montana,30,1990,,266,0,100,1,800204,199030,0
Montana,30,1991,,266,0,100,1,809680,199130,0
Montana,30,1992,,299,0,100,1,825770,199230,0
Montana,30,1993,,299,0,100,1,844761,199330,0
Montana,30,1994,,299,0,100,1,861306,199430,0
Montana,30,1995,,299,0,100,1,876553,199530,0
Montana,30,1996,299,299,1,100,1,886254,199630,0
Montana,30,1997,,299,0,100,1,889865,199730,0
Montana,30,1998,,299,0,100,1,892431,199830,0
Montana,30,1999,,299,0,100,1,897507,199930,0
Montana,30,2000,,247,0,100,-1,902195,200030,0
Montana,30,2001,,247,0,100,-1,906961,200130,0
Montana,30,2002,,247,0,100,-1,911667,200230,0
Montana,30,2003,247,247,1,100,-1,919630,200330,0
Montana,30,2004,,247,0,100,-1,930009,200430,0
Montana,30,2005,,247,0,100,-1,940102,200530,0
Montana,30,2006,,247,0,100,-1,952692,200630,0
Montana,30,2007,,237,0,100,-1,964706,200730,0
Montana,30,2008,,237,0,100,-1,976415,200830,0
Montana,30,2009,237,237,1,100,-1,983982,200930,0
Montana,30,2010,,237,0,100,-1,990898,201030,0
Montana,30,2011,,,NA,100,NA,997821,201130,0
Montana,30,2012,,,NA,100,NA,1005196,201230,0
Montana,30,2013,,,NA,100,NA,1014314,201330,0
Montana,30,2014,,,NA,100,NA,1022867,201430,0
Montana,30,2015,,251,1,100,NA,1032073,201530,0
Nevada,32,1967,,205,0,42,0,449000,196732,
Nevada,32,1968,,205,0,42,0,464000,196832,
Nevada,32,1969,,205,0,42,0,480000,196932,
Nevada,32,1970,,205,0,42,0,488738,197032,
Nevada,32,1971,,205,0,42,0,520018,197132,
Nevada,32,1972,,205,0,42,0,546789,197232,
Nevada,32,1973,,205,0,42,0,568991,197332,
Nevada,32,1974,,205,0,42,0,596822,197432,
Nevada,32,1975,,205,0,42,0,619972,197532,
Nevada,32,1976,,205,0,42,0,646975,197632,
Nevada,32,1977,,205,0,42,0,678333,197732,
Nevada,32,1978,,205,0,42,0,719436,197832,0
Nevada,32,1979,205,205,1,42,0,765367,197932,0
Nevada,32,1980,,205,0,42,0,800493,198032,0
Nevada,32,1981,,205,0,42,0,847655,198132,0
Nevada,32,1982,,205,0,42,0,881537,198232,0
Nevada,32,1983,,205,0,42,0,901977,198332,0
Nevada,32,1984,,266,0,42,1,924922,198432,1
Nevada,32,1985,,266,0,42,1,951032,198532,1
Nevada,32,1986,,266,0,42,1,980613,198632,0
Nevada,32,1987,,266,0,42,1,1023376,198732,0
Nevada,32,1988,266,266,1,42,1,1571477,198832,0
Nevada,32,1989,,266,0,42,1,1137382,198932,0
Nevada,32,1990,,266,0,42,1,1220695,199032,0
Nevada,32,1991,,266,0,42,1,1296171,199132,0
Nevada,32,1992,,490,0,42,1,1351376,199232,1
Nevada,32,1993,,490,0,42,1,1411215,199332,1
Nevada,32,1994,,490,0,42,1,1499298,199432,1
Nevada,32,1995,,490,0,42,1,1581578,199532,1
Nevada,32,1996,490,490,1,42,1,1666320,199632,1
Nevada,32,1997,,490,0,42,1,1764104,199732,1
Nevada,32,1998,,490,0,42,1,1853191,199832,1
Nevada,32,1999,,490,0,42,1,1932718,199932,1
Nevada,32,2000,,498,0,42,1,1998257,200032,1
Nevada,32,2001,,498,0,42,1,2098399,200132,1
Nevada,32,2002,,498,0,42,1,2173791,200232,1
Nevada,32,2003,498,498,1,42,1,2248850,200332,1
Nevada,32,2004,,498,0,42,1,2346222,200432,1
Nevada,32,2005,,498,0,42,1,2432143,200532,1
Nevada,32,2006,,498,0,42,1,2522658,200632,1
Nevada,32,2007,,601,0,42,1,2601072,200732,1
Nevada,32,2008,,601,0,42,1,2653630,200832,1
Nevada,32,2009,601,601,1,42,1,2684665,200932,1
Nevada,32,2010,,601,0,42,1,2704642,201032,1
Nevada,32,2011,,,NA,42,NA,2718379,201132,1
Nevada,32,2012,,,NA,42,NA,2752565,201232,1
Nevada,32,2013,,,NA,42,NA,2786464,201332,1
Nevada,32,2014,,,NA,42,NA,2833013,201432,1
Nevada,32,2015,,585,1,42,NA,2883758,201532,1
New Hampshire,33,1967,,140,0,400,0,697000,196733,
New Hampshire,33,1968,,140,0,400,0,709000,196833,
New Hampshire,33,1969,,140,0,400,0,724000,196933,
New Hampshire,33,1970,,140,0,400,0,737681,197033,
New Hampshire,33,1971,,140,0,400,0,761851,197133,
New Hampshire,33,1972,,140,0,400,0,781107,197233,
New Hampshire,33,1973,,140,0,400,0,800951,197333,
New Hampshire,33,1974,,140,0,400,0,815914,197433,
New Hampshire,33,1975,,140,0,400,0,828555,197533,
New Hampshire,33,1976,,140,0,400,0,845248,197633,
New Hampshire,33,1977,,140,0,400,0,869763,197733,
New Hampshire,33,1978,,140,0,400,0,891520,197833,0
New Hampshire,33,1979,140,140,1,400,0,909074,197933,0
New Hampshire,33,1980,,140,0,400,0,920610,198033,0
New Hampshire,33,1981,,140,0,400,0,936621,198133,0
New Hampshire,33,1982,,140,0,400,0,947719,198233,0
New Hampshire,33,1983,,140,0,400,0,958134,198333,0
New Hampshire,33,1984,,142,0,400,1,976864,198433,0
New Hampshire,33,1985,,142,0,400,1,996753,198533,0
New Hampshire,33,1986,,142,0,400,1,1025052,198633,0
New Hampshire,33,1987,,142,0,400,1,1054289,198733,0
New Hampshire,33,1988,142,142,1,400,1,1082577,198833,0
New Hampshire,33,1989,,142,0,400,1,1104522,198933,0
New Hampshire,33,1990,,142,0,400,1,1112384,199033,0
New Hampshire,33,1991,,142,0,400,1,1109929,199133,0
New Hampshire,33,1992,,159,0,400,1,1117784,199233,0
New Hampshire,33,1993,,159,0,400,1,1129458,199333,0
New Hampshire,33,1994,,159,0,400,1,1142560,199433,0
New Hampshire,33,1995,,159,0,400,1,1157561,199533,0
New Hampshire,33,1996,159,159,1,400,1,1174719,199633,0
New Hampshire,33,1997,,159,0,400,1,1189425,199733,0
New Hampshire,33,1998,,159,0,400,1,1205950,199833,0
New Hampshire,33,1999,,159,0,400,1,1222014,199933,0
New Hampshire,33,2000,,165,0,400,1,1235786,200033,0
New Hampshire,33,2001,,165,0,400,1,1255517,200133,0
New Hampshire,33,2002,,165,0,400,1,1269089,200233,0
New Hampshire,33,2003,165,165,1,400,1,1279840,200333,0
New Hampshire,33,2004,,165,0,400,1,1290121,200433,0
New Hampshire,33,2005,,165,0,400,1,1298492,200533,0
New Hampshire,33,2006,,165,0,400,1,1308389,200633,0
New Hampshire,33,2007,,179,0,400,1,1312540,200733,0
New Hampshire,33,2008,,179,0,400,1,1315906,200833,0
New Hampshire,33,2009,179,179,1,400,1,1316102,200933,0
New Hampshire,33,2010,,179,0,400,1,1316759,201033,0
New Hampshire,33,2011,,,NA,400,NA,1318473,201133,0
New Hampshire,33,2012,,,NA,400,NA,1321182,201233,0
New Hampshire,33,2013,,,NA,400,NA,1322687,201333,0
New Hampshire,33,2014,,,NA,400,NA,1328743,201433,0
New Hampshire,33,2015,,150,1,400,NA,1330111,201533,0
New Jersey,34,1967,,582,0,80,0,6928000,196734,
New Jersey,34,1968,,582,0,80,0,7005000,196834,
New Jersey,34,1969,,582,0,80,0,7095000,196934,
New Jersey,34,1970,,582,0,80,0,7171112,197034,
New Jersey,34,1971,,582,0,80,0,7281107,197134,
New Jersey,34,1972,,582,0,80,0,7335042,197234,
New Jersey,34,1973,,582,0,80,0,7333083,197334,
New Jersey,34,1974,,582,0,80,0,7332411,197434,
New Jersey,34,1975,,582,0,80,0,7337765,197534,
New Jersey,34,1976,,582,0,80,0,7339745,197634,
New Jersey,34,1977,,582,0,80,0,7337169,197734,
New Jersey,34,1978,,582,0,80,0,7350804,197834,1
New Jersey,34,1979,582,582,1,80,0,2366512,197934,1
New Jersey,34,1980,,582,0,80,0,7364823,198034,1
New Jersey,34,1981,,582,0,80,0,7407472,198134,1
New Jersey,34,1982,,582,0,80,0,7430968,198234,1
New Jersey,34,1983,,582,0,80,0,7467785,198334,1
New Jersey,34,1984,,914,0,80,1,7515473,198434,1
New Jersey,34,1985,,914,0,80,1,7565528,198534,1
New Jersey,34,1986,,914,0,80,1,7622159,198634,1
New Jersey,34,1987,,914,0,80,1,7670742,198734,1
New Jersey,34,1988,914,914,1,80,1,7712333,198834,1
New Jersey,34,1989,,914,0,80,1,7726089,198934,1
New Jersey,34,1990,,914,0,80,1,7762963,199034,1
New Jersey,34,1991,,914,0,80,1,7814676,199134,1
New Jersey,34,1992,,1514,0,80,1,7880508,199234,1
New Jersey,34,1993,,1514,0,80,1,7948915,199334,1
New Jersey,34,1994,,1514,0,80,1,8014306,199434,1
New Jersey,34,1995,,1514,0,80,1,8083242,199534,1
New Jersey,34,1996,1514,1514,1,80,1,8149596,199634,1
New Jersey,34,1997,,1514,0,80,1,8218808,199734,1
New Jersey,34,1998,,1514,0,80,1,8287418,199834,1
New Jersey,34,1999,,1514,0,80,1,8359592,199934,1
New Jersey,34,2000,,1265,0,80,-1,8414350,200034,1
New Jersey,34,2001,,1265,0,80,-1,8492671,200134,1
New Jersey,34,2002,,1265,0,80,-1,8552643,200234,1
New Jersey,34,2003,1265,1265,1,80,-1,8601402,200334,1
New Jersey,34,2004,,1265,0,80,-1,8634561,200434,1
New Jersey,34,2005,,1265,0,80,-1,8651974,200534,1
New Jersey,34,2006,,1265,0,80,-1,8661679,200634,1
New Jersey,34,2007,,988,0,80,-1,8677885,200734,1
New Jersey,34,2008,,988,0,80,-1,8711090,200834,1
New Jersey,34,2009,988,988,1,80,-1,8755602,200934,1
New Jersey,34,2010,,988,0,80,-1,8801624,201034,1
New Jersey,34,2011,,,NA,80,NA,8841243,201134,1
New Jersey,34,2012,,,NA,80,NA,8873211,201234,1
New Jersey,34,2013,,,NA,80,NA,8899162,201334,1
New Jersey,34,2014,,,NA,80,NA,8925001,201434,1
New Jersey,34,2015,,757,1,80,NA,8935421,201534,1
New Mexico,35,1967,,262,0,70,0,1000000,196735,
New Mexico,35,1968,,262,0,70,0,994000,196835,
New Mexico,35,1969,,262,0,70,0,1011000,196935,
New Mexico,35,1970,,262,0,70,0,1017055,197035,
New Mexico,35,1971,,262,0,70,0,1053737,197135,
New Mexico,35,1972,,262,0,70,0,1078697,197235,
New Mexico,35,1973,,262,0,70,0,1105529,197335,
New Mexico,35,1974,,262,0,70,0,1131309,197435,
New Mexico,35,1975,,262,0,70,0,1159944,197535,
New Mexico,35,1976,,262,0,70,0,1189295,197635,
New Mexico,35,1977,,262,0,70,0,1215720,197735,
New Mexico,35,1978,,262,0,70,0,1238034,197835,0
New Mexico,35,1979,262,262,1,70,0,1284722,197935,0
New Mexico,35,1980,,262,0,70,0,1302894,198035,0
New Mexico,35,1981,,262,0,70,0,1332748,198135,0
New Mexico,35,1982,,262,0,70,0,1363823,198235,0
New Mexico,35,1983,,262,0,70,0,1394361,198335,0
New Mexico,35,1984,,369,0,70,1,1416717,198435,0
New Mexico,35,1985,,369,0,70,1,1438361,198535,0
New Mexico,35,1986,,369,0,70,1,1462729,198635,1
New Mexico,35,1987,,369,0,70,1,1478520,198735,1
New Mexico,35,1988,369,369,1,70,1,1490337,198835,1
New Mexico,35,1989,,369,0,70,1,1503901,198935,1
New Mexico,35,1990,,369,0,70,1,1521574,199035,1
New Mexico,35,1991,,369,0,70,1,1555305,199135,1
New Mexico,35,1992,,540,0,70,1,1595442,199235,1
New Mexico,35,1993,,540,0,70,1,1636453,199335,1
New Mexico,35,1994,,540,0,70,1,1682398,199435,1
New Mexico,35,1995,,540,0,70,1,1720394,199535,1
New Mexico,35,1996,540,540,1,70,1,1752326,199635,1
New Mexico,35,1997,,540,0,70,1,1774839,199735,1
New Mexico,35,1998,,540,0,70,1,1793484,199835,1
New Mexico,35,1999,,540,0,70,1,1808082,199935,1
New Mexico,35,2000,,648,0,70,1,1819046,200035,1
New Mexico,35,2001,,648,0,70,1,1831690,200135,1
New Mexico,35,2002,,648,0,70,1,1855309,200235,1
New Mexico,35,2003,648,648,1,70,1,1877574,200335,1
New Mexico,35,2004,,648,0,70,1,1903808,200435,0
New Mexico,35,2005,,648,0,70,1,1932274,200535,0
New Mexico,35,2006,,648,0,70,1,1962137,200635,0
New Mexico,35,2007,,679,0,70,1,1990070,200735,0
New Mexico,35,2008,,679,0,70,1,2010662,200835,0
New Mexico,35,2009,679,679,1,70,1,2036802,200935,0
New Mexico,35,2010,,679,0,70,1,2065932,201035,0
New Mexico,35,2011,,,NA,70,NA,2077756,201135,0
New Mexico,35,2012,,,NA,70,NA,2083784,201235,0
New Mexico,35,2013,,,NA,70,NA,2085193,201335,0
New Mexico,35,2014,,,NA,70,NA,2083024,201435,0
New Mexico,35,2015,,674,1,70,NA,2080328,201535,0
New York,36,1967,,3100,0,150,0,17935000,196736,
New York,36,1968,,3100,0,150,0,18051000,196836,
New York,36,1969,,3100,0,150,0,18105000,196936,
New York,36,1970,,3100,0,150,0,18241391,197036,
New York,36,1971,,3100,0,150,0,18357982,197136,
New York,36,1972,,3100,0,150,0,18339400,197236,
New York,36,1973,,3100,0,150,0,18177063,197336,
New York,36,1974,,3100,0,150,0,18049775,197436,
New York,36,1975,,3100,0,150,0,18003485,197536,
New York,36,1976,,3100,0,150,0,17940541,197636,
New York,36,1977,,3100,0,150,0,17812602,197736,
New York,36,1978,,3100,0,150,0,17680589,197836,1
New York,36,1979,3100,3100,1,150,0,17583838,197936,1
New York,36,1980,,3100,0,150,0,17558072,198036,1
New York,36,1981,,3100,0,150,0,17567734,198136,1
New York,36,1982,,3100,0,150,0,17589738,198236,1
New York,36,1983,,3100,0,150,0,17686905,198336,1
New York,36,1984,,4157,0,150,1,17745684,198436,1
New York,36,1985,,4157,0,150,1,17791672,198536,1
New York,36,1986,,4157,0,150,1,17833419,198636,1
New York,36,1987,,4157,0,150,1,17868848,198736,1
New York,36,1988,4157,4157,1,150,1,17941309,198836,1
New York,36,1989,,4157,0,150,1,17983086,198936,1
New York,36,1990,,4157,0,150,1,18020784,199036,1
New York,36,1991,,4157,0,150,1,18122510,199136,1
New York,36,1992,,3899,0,150,1,18246653,199236,1
New York,36,1993,,3899,0,150,-1,18374954,199336,1
New York,36,1994,,3899,0,150,-1,18459470,199436,1
New York,36,1995,,3899,0,150,-1,18524104,199536,1
New York,36,1996,3899,3899,1,150,-1,18588560,199636,1
New York,36,1997,,3899,0,150,-1,18656546,199736,1
New York,36,1998,,3899,0,150,-1,18755906,199836,1
New York,36,1999,,3899,0,150,-1,18882725,199936,1
New York,36,2000,,3428,0,150,-1,18976457,200036,1
New York,36,2001,,3428,0,150,-1,19082838,200136,1
New York,36,2002,,3428,0,150,-1,19137800,200236,1
New York,36,2003,3428,3428,1,150,-1,19175939,200336,1
New York,36,2004,,3428,0,150,-1,19171567,200436,1
New York,36,2005,,3428,0,150,-1,19132610,200536,1
New York,36,2006,,3428,0,150,-1,19104631,200636,1
New York,36,2007,,2751,0,150,-1,19132335,200736,1
New York,36,2008,,2751,0,150,-1,19212436,200836,1
New York,36,2009,2751,2751,1,150,-1,19307066,200936,1
New York,36,2010,,2751,0,150,-1,19392283,201036,1
New York,36,2011,,,NA,150,NA,19519529,201136,1
New York,36,2012,,,NA,150,NA,19602769,201236,1
New York,36,2013,,,NA,150,NA,19673546,201336,1
New York,36,2014,,,NA,150,NA,19718515,201436,1
New York,36,2015,,2865,1,150,NA,19747183,201536,1
North Carolina,37,1967,,390,0,120,0,4952000,196737,
North Carolina,37,1968,,390,0,120,0,5004000,196837,
North Carolina,37,1969,,390,0,120,0,5031000,196937,
North Carolina,37,1970,,390,0,120,0,5084411,197037,
North Carolina,37,1971,,390,0,120,0,5203531,197137,
North Carolina,37,1972,,390,0,120,0,5301150,197237,
North Carolina,37,1973,,390,0,120,0,5389852,197337,
North Carolina,37,1974,,390,0,120,0,5470911,197437,
North Carolina,37,1975,,390,0,120,0,5547188,197537,
North Carolina,37,1976,,390,0,120,0,5607964,197637,
North Carolina,37,1977,,390,0,120,0,5685607,197737,
North Carolina,37,1978,,390,0,120,0,5759492,197837,1
North Carolina,37,1979,390,390,1,120,0,5823491,197937,1
North Carolina,37,1980,,390,0,120,0,5881766,198037,1
North Carolina,37,1981,,390,0,120,0,5956653,198137,1
North Carolina,37,1982,,390,0,120,0,6019101,198237,1
North Carolina,37,1983,,390,0,120,0,6077056,198337,1
North Carolina,37,1984,,485,0,120,1,6164006,198437,1
North Carolina,37,1985,,485,0,120,1,6253954,198537,1
North Carolina,37,1986,,485,0,120,1,6321578,198637,1
North Carolina,37,1987,,485,0,120,1,6403700,198737,1
North Carolina,37,1988,485,485,1,120,1,6480594,198837,1
North Carolina,37,1989,,485,0,120,1,6565459,198937,1
North Carolina,37,1990,,485,0,120,1,6664106,199037,1
North Carolina,37,1991,,485,0,120,1,6784280,199137,1
North Carolina,37,1992,,464,0,120,1,6897214,199237,1
North Carolina,37,1993,,464,0,120,-1,7042818,199337,1
North Carolina,37,1994,,464,0,120,-1,7187298,199437,1
North Carolina,37,1995,,464,0,120,-1,7344674,199537,1
North Carolina,37,1996,464,464,1,120,-1,7500670,199637,1
North Carolina,37,1997,,464,0,120,-1,7656825,199737,1
North Carolina,37,1998,,464,0,120,-1,7809121,199837,1
North Carolina,37,1999,,464,0,120,-1,7949361,199937,1
North Carolina,37,2000,,629,0,120,1,8049313,200037,1
North Carolina,37,2001,,629,0,120,1,8210122,200137,1
North Carolina,37,2002,,629,0,120,1,8326201,200237,1
North Carolina,37,2003,629,629,1,120,1,8422501,200337,1
North Carolina,37,2004,,629,0,120,1,8553152,200437,1
North Carolina,37,2005,,629,0,120,1,8705407,200537,1
North Carolina,37,2006,,629,0,120,1,8917270,200637,1
North Carolina,37,2007,,646,0,120,1,9118037,200737,1
North Carolina,37,2008,,646,0,120,1,9309449,200837,1
North Carolina,37,2009,646,646,1,120,1,9449566,200937,1
North Carolina,37,2010,,646,0,120,1,9561558,201037,1
North Carolina,37,2011,,,NA,120,NA,9650963,201137,1
North Carolina,37,2012,,,NA,120,NA,9746175,201237,1
North Carolina,37,2013,,,NA,120,NA,9841590,201337,1
North Carolina,37,2014,,,NA,120,NA,9934399,201437,1
North Carolina,37,2015,,678,1,120,NA,10035186,201537,1
North Dakota,38,1967,,126,0,94,0,626000,196738,
North Dakota,38,1968,,126,0,94,0,621000,196838,
North Dakota,38,1969,,126,0,94,0,621000,196938,
North Dakota,38,1970,,126,0,94,0,617792,197038,
North Dakota,38,1971,,126,0,94,0,626760,197138,
North Dakota,38,1972,,126,0,94,0,631119,197238,
North Dakota,38,1973,,126,0,94,0,632675,197338,
North Dakota,38,1974,,126,0,94,0,634559,197438,
North Dakota,38,1975,,126,0,94,0,638886,197538,
North Dakota,38,1976,,126,0,94,0,645797,197638,
North Dakota,38,1977,,126,0,94,0,649769,197738,
North Dakota,38,1978,,126,0,94,0,651301,197838,0
North Dakota,38,1979,126,126,1,94,0,652896,197938,0
North Dakota,38,1980,,126,0,94,0,652717,198038,0
North Dakota,38,1981,,126,0,94,0,659505,198138,0
North Dakota,38,1982,,126,0,94,0,668972,198238,0
North Dakota,38,1983,,126,0,94,0,676688,198338,0
North Dakota,38,1984,,192,0,94,1,680497,198438,1
North Dakota,38,1985,,192,0,94,1,676980,198538,1
North Dakota,38,1986,,192,0,94,1,669512,198638,0
North Dakota,38,1987,,192,0,94,1,661141,198738,0
North Dakota,38,1988,192,192,1,94,1,655331,198838,0
North Dakota,38,1989,,192,0,94,1,646351,198938,0
North Dakota,38,1990,,192,0,94,1,637685,199038,0
North Dakota,38,1991,,192,0,94,1,635753,199138,0
North Dakota,38,1992,,172,0,94,1,638223,199238,0
North Dakota,38,1993,,172,0,94,-1,641216,199338,0
North Dakota,38,1994,,172,0,94,-1,644804,199438,0
North Dakota,38,1995,,172,0,94,-1,647832,199538,0
North Dakota,38,1996,172,172,1,94,-1,650832,199638,0
North Dakota,38,1997,,172,0,94,-1,649716,199738,0
North Dakota,38,1998,,172,0,94,-1,647532,199838,0
North Dakota,38,1999,,172,0,94,-1,644259,199938,0
North Dakota,38,2000,,124,0,94,-1,642200,200038,0
North Dakota,38,2001,,124,0,94,-1,639062,200138,0
North Dakota,38,2002,,124,0,94,-1,638168,200238,0
North Dakota,38,2003,124,124,1,94,-1,638817,200338,0
North Dakota,38,2004,,124,0,94,-1,644705,200438,0
North Dakota,38,2005,,124,0,94,-1,646089,200538,0
North Dakota,38,2006,,124,0,94,-1,649422,200638,0
North Dakota,38,2007,,105,0,94,-1,652822,200738,0
North Dakota,38,2008,,105,0,94,-1,657569,200838,0
North Dakota,38,2009,105,105,1,94,-1,664968,200938,0
North Dakota,38,2010,,105,0,94,-1,674499,201038,0
North Dakota,38,2011,,,NA,94,NA,685476,201138,0
North Dakota,38,2012,,,NA,94,NA,702087,201238,0
North Dakota,38,2013,,,NA,94,NA,724019,201338,0
North Dakota,38,2014,,,NA,94,NA,739904,201438,0
North Dakota,38,2015,,122,1,94,NA,756835,201538,0
Ohio,39,1967,,390,0,99,0,10414000,196739,
Ohio,39,1968,,390,0,99,0,10516000,196839,
Ohio,39,1969,,390,0,99,0,10563000,196939,
Ohio,39,1970,,390,0,99,0,10657423,197039,
Ohio,39,1971,,390,0,99,0,10734818,197139,
